,SAM_gen,gen_bias,gen_bias_corrected,gen_clean,gen_curtailed
2018-08-30 20:00:00+00:00,20,19.59520149,20,20,0
2018-08-30 21:00:00+00:00,19.50136712,18.52886963,19.99999799,19.99999799,0
2018-08-30 22:00:00+00:00,16.7472372,16.02709007,19.99999209,19.99999209,0
2018-08-30 23:00:00+00:00,12.5686729,12.09875202,15.05899767,15.05899767,0
2018-08-31 00:00:00+00:00,7.34773532,7.115231514,7.932081069,7.932081069,0
2018-08-31 01:00:00+00:00,1.923734377,1.867113709,1.509604829,1.509604829,0.013663487
2018-08-31 02:00:00+00:00,0,0,0,0,0
2018-08-31 03:00:00+00:00,0,0,0,0,0
2018-08-31 04:00:00+00:00,0,0,0,0,0
2018-08-31 05:00:00+00:00,0,0,0,0,0
2018-08-31 06:00:00+00:00,0,0,0,0,0
2018-08-31 07:00:00+00:00,0,0,0,0,0
2018-08-31 08:00:00+00:00,0,0,0,0,0
2018-08-31 09:00:00+00:00,0,0,0,0,0
2018-08-31 10:00:00+00:00,0,0,0,0,0
2018-08-31 11:00:00+00:00,0,0,0,0,0
2018-08-31 12:00:00+00:00,0,0,0,0,0
2018-08-31 13:00:00+00:00,0,0,0,0,0
2018-08-31 14:00:00+00:00,1.673132957,1.635121584,2.951929998,2.951929998,0
2018-08-31 15:00:00+00:00,7.091031051,6.83129406,10.98611572,10.98611572,0
2018-08-31 16:00:00+00:00,12.61694021,12.16921711,18.69014552,18.69014552,0
2018-08-31 17:00:00+00:00,16.75947555,16.07222557,20,20,0
2018-08-31 18:00:00+00:00,19.29940777,18.40106201,20,20,0
2018-08-31 19:00:00+00:00,20,19.32658386,20,20,0
2018-08-31 20:00:00+00:00,20,19.28388023,20,20,0
2018-08-31 21:00:00+00:00,19.01506443,18.20096588,20,20,0
2018-08-31 22:00:00+00:00,15.84237252,15.27383327,20,20,0
2018-08-31 23:00:00+00:00,11.63052067,11.27577782,15.81491522,15.81491522,0.018160714
2018-09-01 00:00:00+00:00,6.756232263,6.586249352,8.370501088,8.370501088,0.001180947
2018-09-01 01:00:00+00:00,1.662023129,1.624649882,1.383409265,1.383409265,0
2018-09-01 02:00:00+00:00,0,0,0,0,0
2018-09-01 03:00:00+00:00,0,0,0,0,0
2018-09-01 04:00:00+00:00,0,0,0,0,0
2018-09-01 05:00:00+00:00,0,0,0,0,0
2018-09-01 06:00:00+00:00,0,0,0,0,0
2018-09-01 07:00:00+00:00,0,0,0,0,0
2018-09-01 08:00:00+00:00,0,0,0,0,0
2018-09-01 09:00:00+00:00,0,0,0,0,0
2018-09-01 10:00:00+00:00,0,0,0,0,0
2018-09-01 11:00:00+00:00,0,0,0,0,0
2018-09-01 12:00:00+00:00,0,0,0,0,0
2018-09-01 13:00:00+00:00,0,0,0,0,0
2018-09-01 14:00:00+00:00,1.642152897,1.609097719,2.757549542,2.757549542,0
2018-09-01 15:00:00+00:00,7.246521364,7.018168449,10.16613147,10.16613147,0
2018-09-01 16:00:00+00:00,12.85899513,12.48461151,16.5264795,16.5264795,0
2018-09-01 17:00:00+00:00,17.0831618,16.51582718,20,20,0
2018-09-01 18:00:00+00:00,19.59500852,18.8533783,20,20,0
2018-09-01 19:00:00+00:00,20,19.74470329,20,20,0
2018-09-01 20:00:00+00:00,20,19.89878845,20,20,0
2018-09-01 21:00:00+00:00,19.67316849,18.88083839,20,20,0
2018-09-01 22:00:00+00:00,16.33682637,15.79234791,20,20,0
2018-09-01 23:00:00+00:00,11.84577842,11.52096939,14.68678391,14.68678391,0
2018-09-02 00:00:00+00:00,6.762275068,6.618729591,7.727008523,7.727008523,0
2018-09-02 01:00:00+00:00,1.584912031,1.556830883,1.216126289,1.216126289,0
2018-09-02 02:00:00+00:00,0,0,0,0,0
2018-09-02 03:00:00+00:00,0,0,0,0,0
2018-09-02 04:00:00+00:00,0,0,0,0,0
2018-09-02 05:00:00+00:00,0,0,0,0,0
2018-09-02 06:00:00+00:00,0,0,0,0,0
2018-09-02 07:00:00+00:00,0,0,0,0,0
2018-09-02 08:00:00+00:00,0,0,0,0,0
2018-09-02 09:00:00+00:00,0,0,0,0,0
2018-09-02 10:00:00+00:00,0,0,0,0,0
2018-09-02 11:00:00+00:00,0,0,0,0,0
2018-09-02 12:00:00+00:00,0,0,0,0,0
2018-09-02 13:00:00+00:00,0,0,0,0,0
2018-09-02 14:00:00+00:00,1.8064334,1.78321135,2.980413834,2.980413834,0
2018-09-02 15:00:00+00:00,7.185518047,6.986305714,10.43051734,10.43051734,0
2018-09-02 16:00:00+00:00,12.65528223,12.27568054,17.57932508,17.57932508,0
2018-09-02 17:00:00+00:00,16.92064532,16.26678848,20,20,0
2018-09-02 18:00:00+00:00,19.96057503,19.05489731,20,20,0
2018-09-02 19:00:00+00:00,20,20.00000191,20,20,0
2018-09-02 20:00:00+00:00,20,20.00000191,20,20,0
2018-09-02 21:00:00+00:00,20,19.25753975,20,20,0
2018-09-02 22:00:00+00:00,17.47325019,16.65192223,20,20,0
2018-09-02 23:00:00+00:00,13.42133324,12.8673439,16.94035795,16.94035795,0
2018-09-03 00:00:00+00:00,8.120522145,7.81717205,8.925083835,8.925083835,0.001584374
2018-09-03 01:00:00+00:00,2.243277241,2.160689592,1.566020671,1.566020671,0
2018-09-03 02:00:00+00:00,0,0,0,0,0
2018-09-03 03:00:00+00:00,0,0,0,0,0
2018-09-03 04:00:00+00:00,0,0,0,0,0
2018-09-03 05:00:00+00:00,0,0,0,0,0
2018-09-03 06:00:00+00:00,0,0,0,0,0
2018-09-03 07:00:00+00:00,0,0,0,0,0
2018-09-03 08:00:00+00:00,0,0,0,0,0
2018-09-03 09:00:00+00:00,0,0,0,0,0
2018-09-03 10:00:00+00:00,0,0,0,0,0
2018-09-03 11:00:00+00:00,0,0,0,0,0
2018-09-03 12:00:00+00:00,0,0,0,0,0
2018-09-03 13:00:00+00:00,0,0,0,0,0
2018-09-03 14:00:00+00:00,1.71214911,1.683440924,2.681589162,2.681589162,0
2018-09-03 15:00:00+00:00,7.022848977,6.790423393,9.94795173,9.94795173,0
2018-09-03 16:00:00+00:00,12.49003163,12.05711746,16.81316295,16.81316295,0
2018-09-03 17:00:00+00:00,16.72874709,16.06563568,20,20,0
2018-09-03 18:00:00+00:00,19.6592905,18.77062607,20,20,0
2018-09-03 19:00:00+00:00,20,20.00000191,20,20,0
2018-09-03 20:00:00+00:00,20,20.00000191,20,20,0
2018-09-03 21:00:00+00:00,19.80579264,18.82000351,20,20,0
2018-09-03 22:00:00+00:00,17.00777711,16.23200035,20,20,0
2018-09-03 23:00:00+00:00,12.95910496,12.43962002,15.81622066,15.81622066,0
2018-09-04 00:00:00+00:00,7.607007965,7.318772316,8.303146672,8.303146672,0
2018-09-04 01:00:00+00:00,1.977025196,1.908923864,1.501392331,1.501392331,0
2018-09-04 02:00:00+00:00,0,0,0,0,0
2018-09-04 03:00:00+00:00,0,0,0,0,0
2018-09-04 04:00:00+00:00,0,0,0,0,0
2018-09-04 05:00:00+00:00,0,0,0,0,0
2018-09-04 06:00:00+00:00,0,0,0,0,0
2018-09-04 07:00:00+00:00,0,0,0,0,0
2018-09-04 08:00:00+00:00,0,0,0,0,0
2018-09-04 09:00:00+00:00,0,0,0,0,0
2018-09-04 10:00:00+00:00,0,0,0,0,0
2018-09-04 11:00:00+00:00,0,0,0,0,0
2018-09-04 12:00:00+00:00,0,0,0,0,0
2018-09-04 13:00:00+00:00,0,0,0,0,0
2018-09-04 14:00:00+00:00,1.692282728,1.659732938,2.456667978,2.456667978,0
2018-09-04 15:00:00+00:00,7.06941402,6.826302528,9.442302383,9.442302383,0
2018-09-04 16:00:00+00:00,12.65788953,12.24098778,13.2155901,13.2155901,2.890158167
2018-09-04 17:00:00+00:00,16.97708203,16.34010315,16.78360532,16.78360532,4.375341471
2018-09-04 18:00:00+00:00,19.96641685,19.08450127,20,20,3.11224526
2018-09-04 19:00:00+00:00,20,20.00000191,20,20,3.424693017
2018-09-04 20:00:00+00:00,20,20.00000191,20,20,3.024045853
2018-09-04 21:00:00+00:00,20,18.98292923,2.557616059,2.557616059,17.96338819
2018-09-04 22:00:00+00:00,17.26038646,16.39233589,20,20,0
2018-09-04 23:00:00+00:00,13.17326671,12.56723499,13.81449775,13.81449775,1.880099874
2018-09-05 00:00:00+00:00,7.950475003,7.631682873,8.470727818,8.470727818,0.016635828
2018-09-05 01:00:00+00:00,2.092951354,2.015471458,1.504373169,1.504373169,0
2018-09-05 02:00:00+00:00,0,0,0,0,0
2018-09-05 03:00:00+00:00,0,0,0,0,0
2018-09-05 04:00:00+00:00,0,0,0,0,0
2018-09-05 05:00:00+00:00,0,0,0,0,0
2018-09-05 06:00:00+00:00,0,0,0,0,0
2018-09-05 07:00:00+00:00,0,0,0,0,0
2018-09-05 08:00:00+00:00,0,0,0,0,0
2018-09-05 09:00:00+00:00,0,0,0,0,0
2018-09-05 10:00:00+00:00,0,0,0,0,0
2018-09-05 11:00:00+00:00,0,0,0,0,0
2018-09-05 12:00:00+00:00,0,0,0,0,0
2018-09-05 13:00:00+00:00,0,0,0,0,0
2018-09-05 14:00:00+00:00,1.639666515,1.60477078,2.397140373,2.397140373,0
2018-09-05 15:00:00+00:00,7.128339083,6.876441479,5.473232734,5.473232734,3.3020954
2018-09-05 16:00:00+00:00,12.60267415,12.13284588,12.74570637,12.74570637,2.484051548
2018-09-05 17:00:00+00:00,16.8808408,16.15741348,15.2036751,15.2036751,4.69057433
2018-09-05 18:00:00+00:00,19.76213211,18.76524353,16.99120474,16.99120474,5.773902697
2018-09-05 19:00:00+00:00,20,20.00000191,20,20,4.133264712
2018-09-05 20:00:00+00:00,20,19.98167038,20,20,0
2018-09-05 21:00:00+00:00,19.78059359,18.5931263,16.89980577,16.89980577,5.360562634
2018-09-05 22:00:00+00:00,17.16934343,16.23486328,18.34418961,18.34418961,1.963267701
2018-09-05 23:00:00+00:00,13.18989124,12.56846142,15.03994649,15.03994649,0.749373257
2018-09-06 00:00:00+00:00,8.067955146,7.763301373,8.490057291,8.490057291,0
2018-09-06 01:00:00+00:00,2.101736108,2.021153927,1.486114746,1.486114746,0.001586441
2018-09-06 02:00:00+00:00,0,0,0,0,0
2018-09-06 03:00:00+00:00,0,0,0,0,0
2018-09-06 04:00:00+00:00,0,0,0,0,0
2018-09-06 05:00:00+00:00,0,0,0,0,0
2018-09-06 06:00:00+00:00,0,0,0,0,0
2018-09-06 07:00:00+00:00,0,0,0,0,0
2018-09-06 08:00:00+00:00,0,0,0,0,0
2018-09-06 09:00:00+00:00,0,0,0,0,0
2018-09-06 10:00:00+00:00,0,0,0,0,0
2018-09-06 11:00:00+00:00,0,0,0,0,0
2018-09-06 12:00:00+00:00,0,0,0,0,0
2018-09-06 13:00:00+00:00,0,0,0,0,0
2018-09-06 14:00:00+00:00,1.591912418,1.553999901,2.475144217,2.475144217,0
2018-09-06 15:00:00+00:00,7.023892582,6.759943962,10.22478989,10.22478989,0.007078824
2018-09-06 16:00:00+00:00,12.39941552,11.8848877,16.92816833,16.92816833,0
2018-09-06 17:00:00+00:00,16.65177467,15.87173843,20,20,0
2018-09-06 18:00:00+00:00,19.57046886,18.50968933,20,20,0
2018-09-06 19:00:00+00:00,20,19.68765259,20,20,0
2018-09-06 20:00:00+00:00,20,19.61571503,20,20,0
2018-09-06 21:00:00+00:00,19.67671064,18.43227005,20,20,0
2018-09-06 22:00:00+00:00,17.14135299,16.18946648,20,20,0
2018-09-06 23:00:00+00:00,13.1851017,12.55323601,16.18413492,16.18413492,0.012728102
2018-09-07 00:00:00+00:00,7.985063723,7.659446716,8.328013635,8.328013635,0.001626682
2018-09-07 01:00:00+00:00,2.049897792,1.964546204,1.283458789,1.283458789,0.001626122
2018-09-07 02:00:00+00:00,0,0,0,0,0
2018-09-07 03:00:00+00:00,0,0,0,0,0
2018-09-07 04:00:00+00:00,0,0,0,0,0
2018-09-07 05:00:00+00:00,0,0,0,0,0
2018-09-07 06:00:00+00:00,0,0,0,0,0
2018-09-07 07:00:00+00:00,0,0,0,0,0
2018-09-07 08:00:00+00:00,0,0,0,0,0
2018-09-07 09:00:00+00:00,0,0,0,0,0
2018-09-07 10:00:00+00:00,0,0,0,0,0
2018-09-07 11:00:00+00:00,0,0,0,0,0
2018-09-07 12:00:00+00:00,0,0,0,0,0
2018-09-07 13:00:00+00:00,0,0,0,0,0
2018-09-07 14:00:00+00:00,1.578238668,1.533921838,2.794936783,2.794936783,0.001378168
2018-09-07 15:00:00+00:00,7.036043207,6.755162716,10.33360436,10.33360436,0
2018-09-07 16:00:00+00:00,12.377937,11.84787464,16.57885269,16.57885269,0
2018-09-07 17:00:00+00:00,16.53442519,15.71342087,20,20,0
2018-09-07 18:00:00+00:00,19.36108902,18.24534988,20,20,0.232056569
2018-09-07 19:00:00+00:00,20,19.31157112,20,20,0
2018-09-07 20:00:00+00:00,20,19.13227081,20,20,0
2018-09-07 21:00:00+00:00,19.21912235,17.89031601,20,20,0
2018-09-07 22:00:00+00:00,16.84339113,15.86975861,20,20,0
2018-09-07 23:00:00+00:00,12.86348722,12.23853588,15.65820022,15.65820022,0.017988221
2018-09-08 00:00:00+00:00,7.760389241,7.432733059,7.878702605,7.878702605,0.001598105
2018-09-08 01:00:00+00:00,1.896168613,1.813146353,1.166028956,1.166028956,0
2018-09-08 02:00:00+00:00,0,0,0,0,0
2018-09-08 03:00:00+00:00,0,0,0,0,0
2018-09-08 04:00:00+00:00,0,0,0,0,0
2018-09-08 05:00:00+00:00,0,0,0,0,0
2018-09-08 06:00:00+00:00,0,0,0,0,0
2018-09-08 07:00:00+00:00,0,0,0,0,0
2018-09-08 08:00:00+00:00,0,0,0,0,0
2018-09-08 09:00:00+00:00,0,0,0,0,0
2018-09-08 10:00:00+00:00,0,0,0,0,0
2018-09-08 11:00:00+00:00,0,0,0,0,0
2018-09-08 12:00:00+00:00,0,0,0,0,0
2018-09-08 13:00:00+00:00,0,0,0,0,0
2018-09-08 14:00:00+00:00,1.567369411,1.515881658,2.827532623,2.827532623,0
2018-09-08 15:00:00+00:00,6.945911843,6.640149117,9.964429933,9.964429933,0.006805333
2018-09-08 16:00:00+00:00,12.32167043,11.77231216,16.72375753,16.72375753,0
2018-09-08 17:00:00+00:00,16.45247656,15.60378647,20,20,0
2018-09-08 18:00:00+00:00,19.35476209,18.23650551,20,20,0
2018-09-08 19:00:00+00:00,20,19.64593697,20,20,0
2018-09-08 20:00:00+00:00,20,19.98705864,20,20,0.16526071
2018-09-08 21:00:00+00:00,20,18.99664307,20,20,0
2018-09-08 22:00:00+00:00,17.42709259,16.62022972,20,20,0
2018-09-08 23:00:00+00:00,13.2535193,12.70437336,16.50334907,16.50334907,0.014379574
2018-09-09 00:00:00+00:00,7.861769986,7.550628185,8.34713954,8.34713954,0
2018-09-09 01:00:00+00:00,1.880932666,1.798480153,1.22693547,1.22693547,0
2018-09-09 02:00:00+00:00,0,0,0,0,0
2018-09-09 03:00:00+00:00,0,0,0,0,0
2018-09-09 04:00:00+00:00,0,0,0,0,0
2018-09-09 05:00:00+00:00,0,0,0,0,0
2018-09-09 06:00:00+00:00,0,0,0,0,0
2018-09-09 07:00:00+00:00,0,0,0,0,0
2018-09-09 08:00:00+00:00,0,0,0,0,0
2018-09-09 09:00:00+00:00,0,0,0,0,0
2018-09-09 10:00:00+00:00,0,0,0,0,0
2018-09-09 11:00:00+00:00,0,0,0,0,0
2018-09-09 12:00:00+00:00,0,0,0,0,0
2018-09-09 13:00:00+00:00,0,0,0,0,0
2018-09-09 14:00:00+00:00,1.582787486,1.52927506,2.890956215,2.890956215,0
2018-09-09 15:00:00+00:00,7.11497433,6.812559128,10.40239667,10.40239667,0.008746903
2018-09-09 16:00:00+00:00,12.68922453,12.18649292,17.44538026,17.44538026,0
2018-09-09 17:00:00+00:00,17.0505058,16.30732346,20,20,0
2018-09-09 18:00:00+00:00,20,19.03105736,20,20,0
2018-09-09 19:00:00+00:00,20,20.00000191,20,20,0
2018-09-09 20:00:00+00:00,20,20.00000191,20,20,0
2018-09-09 21:00:00+00:00,20,19.43584824,20,20,0
2018-09-09 22:00:00+00:00,17.69113444,16.92085648,20,20,0
2018-09-09 23:00:00+00:00,13.44920342,12.91756153,16.63543521,16.63543521,0.012753929
2018-09-10 00:00:00+00:00,7.924539658,7.618146896,8.325749924,8.325749924,0.001576355
2018-09-10 01:00:00+00:00,1.902429489,1.819870353,1.18208146,1.18208146,0.00157622
2018-09-10 02:00:00+00:00,0,0,0,0,0
2018-09-10 03:00:00+00:00,0,0,0,0,0
2018-09-10 04:00:00+00:00,0,0,0,0,0
2018-09-10 05:00:00+00:00,0,0,0,0,0
2018-09-10 06:00:00+00:00,0,0,0,0,0
2018-09-10 07:00:00+00:00,0,0,0,0,0
2018-09-10 08:00:00+00:00,0,0,0,0,0
2018-09-10 09:00:00+00:00,0,0,0,0,0
2018-09-10 10:00:00+00:00,0,0,0,0,0
2018-09-10 11:00:00+00:00,0,0,0,0,0
2018-09-10 12:00:00+00:00,0,0,0,0,0
2018-09-10 13:00:00+00:00,0,0,0,0,0
2018-09-10 14:00:00+00:00,1.588492627,1.540777683,2.819995669,2.819995669,0
2018-09-10 15:00:00+00:00,7.386185979,7.111479282,10.61296823,10.61296823,0.008266549
2018-09-10 16:00:00+00:00,13.17445478,12.71788311,17.89410668,17.89410668,0
2018-09-10 17:00:00+00:00,17.67423569,16.98051834,20,20,0
2018-09-10 18:00:00+00:00,20,19.83833122,20,20,0
2018-09-10 19:00:00+00:00,20,20.00000191,20,20,0
2018-09-10 20:00:00+00:00,20,20.00000191,20,20,0
2018-09-10 21:00:00+00:00,20,20.00000191,20,20,0
2018-09-10 22:00:00+00:00,18.44986178,17.75677872,20,20,0
2018-09-10 23:00:00+00:00,14.05866384,13.58310604,17.4305625,17.4305625,0
2018-09-11 00:00:00+00:00,8.325368081,8.047099113,8.876497361,8.876497361,0.001613403
2018-09-11 01:00:00+00:00,1.99300277,1.913128376,1.319221256,1.319221256,0.003319882
2018-09-11 02:00:00+00:00,0,0,0,0,0
2018-09-11 03:00:00+00:00,0,0,0,0,0
2018-09-11 04:00:00+00:00,0,0,0,0,0
2018-09-11 05:00:00+00:00,0,0,0,0,0
2018-09-11 06:00:00+00:00,0,0,0,0,0
2018-09-11 07:00:00+00:00,0,0,0,0,0
2018-09-11 08:00:00+00:00,0,0,0,0,0
2018-09-11 09:00:00+00:00,0,0,0,0,0
2018-09-11 10:00:00+00:00,0,0,0,0,0
2018-09-11 11:00:00+00:00,0,0,0,0,0
2018-09-11 12:00:00+00:00,0,0,0,0,0
2018-09-11 13:00:00+00:00,0,0,0,0,0
2018-09-11 14:00:00+00:00,1.611798745,1.568133712,3.012195706,3.012195706,0
2018-09-11 15:00:00+00:00,7.485461119,7.235432148,10.91766973,10.91766973,0.108534845
2018-09-11 16:00:00+00:00,13.32931667,12.92890739,18.37769712,18.37769712,0
2018-09-11 17:00:00+00:00,17.82174243,17.20110893,20,20,0.025997403
2018-09-11 18:00:00+00:00,20,20.00000191,20,20,0
2018-09-11 19:00:00+00:00,20,20.00000191,20,20,0
2018-09-11 20:00:00+00:00,20,20.00000191,20,20,0
2018-09-11 21:00:00+00:00,20,20.00000191,20,20,0
2018-09-11 22:00:00+00:00,18.46849048,17.79733467,20,20,0
2018-09-11 23:00:00+00:00,14.04217431,13.58247852,17.33540967,17.33540967,0.016736503
2018-09-12 00:00:00+00:00,8.306202957,8.045117378,8.634929095,8.634929095,0.001626751
2018-09-12 01:00:00+00:00,1.917111441,1.845030904,1.15397591,1.15397591,0.00334659
2018-09-12 02:00:00+00:00,0,0,0,0,0
2018-09-12 03:00:00+00:00,0,0,0,0,0
2018-09-12 04:00:00+00:00,0,0,0,0,0
2018-09-12 05:00:00+00:00,0,0,0,0,0
2018-09-12 06:00:00+00:00,0,0,0,0,0
2018-09-12 07:00:00+00:00,0,0,0,0,0
2018-09-12 08:00:00+00:00,0,0,0,0,0
2018-09-12 09:00:00+00:00,0,0,0,0,0
2018-09-12 10:00:00+00:00,0,0,0,0,0
2018-09-12 11:00:00+00:00,0,0,0,0,0
2018-09-12 12:00:00+00:00,0,0,0,0,0
2018-09-12 13:00:00+00:00,0,0,0,0,0
2018-09-12 14:00:00+00:00,1.600532949,1.558316112,2.979594848,2.979594848,0
2018-09-12 15:00:00+00:00,7.467556354,7.220858574,10.9830754,10.9830754,0
2018-09-12 16:00:00+00:00,13.26675519,12.85527134,18.49796561,18.49796561,0
2018-09-12 17:00:00+00:00,17.73557278,17.08587265,20,20,0
2018-09-12 18:00:00+00:00,20,19.93985176,20,20,0
2018-09-12 19:00:00+00:00,20,20.00000191,20,20,0
2018-09-12 20:00:00+00:00,20,20.00000191,20,20,0
2018-09-12 21:00:00+00:00,20,20.00000191,20,20,0
2018-09-12 22:00:00+00:00,18.39417527,17.73282814,20,20,0
2018-09-12 23:00:00+00:00,13.93956545,13.48558521,17.06014446,17.06014446,0.024105906
2018-09-13 00:00:00+00:00,8.196425641,7.93178463,8.284365056,8.284365056,0.019717997
2018-09-13 01:00:00+00:00,1.856306231,1.785201311,1.080952898,1.080952898,0
2018-09-13 02:00:00+00:00,0,0,0,0,0
2018-09-13 03:00:00+00:00,0,0,0,0,0
2018-09-13 04:00:00+00:00,0,0,0,0,0
2018-09-13 05:00:00+00:00,0,0,0,0,0
2018-09-13 06:00:00+00:00,0,0,0,0,0
2018-09-13 07:00:00+00:00,0,0,0,0,0
2018-09-13 08:00:00+00:00,0,0,0,0,0
2018-09-13 09:00:00+00:00,0,0,0,0,0
2018-09-13 10:00:00+00:00,0,0,0,0,0
2018-09-13 11:00:00+00:00,0,0,0,0,0
2018-09-13 12:00:00+00:00,0,0,0,0,0
2018-09-13 13:00:00+00:00,0,0,0,0,0
2018-09-13 14:00:00+00:00,1.589363779,1.54474628,3.15131227,3.15131227,0
2018-09-13 15:00:00+00:00,7.424952466,7.164083958,10.76098528,10.76098528,0
2018-09-13 16:00:00+00:00,13.11024232,12.64929962,17.27183975,17.27183975,0
2018-09-13 17:00:00+00:00,17.46518684,16.7323761,20,20,0
2018-09-13 18:00:00+00:00,20,19.36217117,20,20,0
2018-09-13 19:00:00+00:00,20,20.00000191,20,20,0
2018-09-13 20:00:00+00:00,20,20.00000191,20,20,0
2018-09-13 21:00:00+00:00,20,19.69353294,20,20,0
2018-09-13 22:00:00+00:00,17.86967032,17.09633827,20,20,0
2018-09-13 23:00:00+00:00,13.52585129,13.00164413,16.29162942,16.29162942,0
2018-09-14 00:00:00+00:00,7.819527977,7.529271126,7.743293557,7.743293557,0.025721795
2018-09-14 01:00:00+00:00,1.649334437,1.582452416,0.896760656,0.896760656,0.001683243
2018-09-14 02:00:00+00:00,0,0,0,0,0
2018-09-14 03:00:00+00:00,0,0,0,0,0
2018-09-14 04:00:00+00:00,0,0,0,0,0
2018-09-14 05:00:00+00:00,0,0,0,0,0
2018-09-14 06:00:00+00:00,0,0,0,0,0
2018-09-14 07:00:00+00:00,0,0,0,0,0
2018-09-14 08:00:00+00:00,0,0,0,0,0
2018-09-14 09:00:00+00:00,0,0,0,0,0
2018-09-14 10:00:00+00:00,0,0,0,0,0
2018-09-14 11:00:00+00:00,0,0,0,0,0
2018-09-14 12:00:00+00:00,0,0,0,0,0
2018-09-14 13:00:00+00:00,0,0,0,0,0
2018-09-14 14:00:00+00:00,1.555157605,1.506466269,3.003536502,3.003536502,0.000606975
2018-09-14 15:00:00+00:00,7.141686903,6.85322094,10.05506236,10.05506236,0
2018-09-14 16:00:00+00:00,12.48173666,11.92131805,16.87428106,16.87428106,0
2018-09-14 17:00:00+00:00,16.5492641,15.64815807,20,20,0
2018-09-14 18:00:00+00:00,19.32937143,18.14012337,20,20,0
2018-09-14 19:00:00+00:00,20,19.42801857,20,20,0
2018-09-14 20:00:00+00:00,20,19.58047104,20,20,0
2018-09-14 21:00:00+00:00,19.69313543,18.57195663,20,20,0
2018-09-14 22:00:00+00:00,17.0283395,16.20909119,20,20,0.01641432
2018-09-14 23:00:00+00:00,12.82341855,12.28512764,16.08694265,16.08694265,0.013907874
2018-09-15 00:00:00+00:00,7.381053035,7.095499516,7.64013313,7.64013313,0.020003514
2018-09-15 01:00:00+00:00,1.364559568,1.312268376,0.884871862,0.884871862,0.001362554
2018-09-15 02:00:00+00:00,0,0,0,0,0
2018-09-15 03:00:00+00:00,0,0,0,0,0
2018-09-15 04:00:00+00:00,0,0,0,0,0
2018-09-15 05:00:00+00:00,0,0,0,0,0
2018-09-15 06:00:00+00:00,0,0,0,0,0
2018-09-15 07:00:00+00:00,0,0,0,0,0
2018-09-15 08:00:00+00:00,0,0,0,0,0
2018-09-15 09:00:00+00:00,0,0,0,0,0
2018-09-15 10:00:00+00:00,0,0,0,0,0
2018-09-15 11:00:00+00:00,0,0,0,0,0
2018-09-15 12:00:00+00:00,0,0,0,0,0
2018-09-15 13:00:00+00:00,0,0,0,0,0
2018-09-15 14:00:00+00:00,1.597760929,1.555876851,2.87167922,2.87167922,0.000812409
2018-09-15 15:00:00+00:00,7.147777494,6.90453434,10.11155925,10.11155925,0.003635154
2018-09-15 16:00:00+00:00,12.65770357,12.24312878,17.02328986,17.02328986,0
2018-09-15 17:00:00+00:00,16.89076643,16.22246742,20,20,0
2018-09-15 18:00:00+00:00,19.76817436,18.8457737,20,20,0
2018-09-15 19:00:00+00:00,20,20.00000191,20,20,0
2018-09-15 20:00:00+00:00,20,20.00000191,20,20,0
2018-09-15 21:00:00+00:00,19.92501753,18.97816849,20,20,0
2018-09-15 22:00:00+00:00,17.0986458,16.37986755,20,20,0.029188213
2018-09-15 23:00:00+00:00,12.78007997,12.29425144,15.58114985,15.58114985,0.020571973
2018-09-16 00:00:00+00:00,6.897997441,6.65425539,6.981217382,6.981217382,0
2018-09-16 01:00:00+00:00,1.173124722,1.129114747,0.933917328,0.933917328,0
2018-09-16 02:00:00+00:00,0,0,0,0,0
2018-09-16 03:00:00+00:00,0,0,0,0,0
2018-09-16 04:00:00+00:00,0,0,0,0,0
2018-09-16 05:00:00+00:00,0,0,0,0,0
2018-09-16 06:00:00+00:00,0,0,0,0,0
2018-09-16 07:00:00+00:00,0,0,0,0,0
2018-09-16 08:00:00+00:00,0,0,0,0,0
2018-09-16 09:00:00+00:00,0,0,0,0,0
2018-09-16 10:00:00+00:00,0,0,0,0,0
2018-09-16 11:00:00+00:00,0,0,0,0,0
2018-09-16 12:00:00+00:00,0,0,0,0,0
2018-09-16 13:00:00+00:00,0,0,0,0,0
2018-09-16 14:00:00+00:00,1.586940784,1.544102788,3.100594533,3.100594533,0
2018-09-16 15:00:00+00:00,7.121619013,6.87231636,9.956183576,9.956183576,0
2018-09-16 16:00:00+00:00,12.61390483,12.18113327,16.75628941,16.75628941,0
2018-09-16 17:00:00+00:00,16.77093965,16.07418442,20,20,0
2018-09-16 18:00:00+00:00,19.5865665,18.62869453,20,20,0
2018-09-16 19:00:00+00:00,20,19.97709656,20,20,0
2018-09-16 20:00:00+00:00,20,20.00000191,20,20,0.022011008
2018-09-16 21:00:00+00:00,19.76157983,18.80632019,20,20,0
2018-09-16 22:00:00+00:00,17.01404213,16.30392456,20,20,0
2018-09-16 23:00:00+00:00,12.72644423,12.25195503,15.44148558,15.44148558,0
2018-09-17 00:00:00+00:00,7.20014443,6.943978786,6.979201182,6.979201182,0.08770927
2018-09-17 01:00:00+00:00,1.205601581,1.160301805,0.668192473,0.668192473,0.011820434
2018-09-17 02:00:00+00:00,0,0,0,0,0
2018-09-17 03:00:00+00:00,0,0,0,0,0
2018-09-17 04:00:00+00:00,0,0,0,0,0
2018-09-17 05:00:00+00:00,0,0,0,0,0
2018-09-17 06:00:00+00:00,0,0,0,0,0
